Gene names	LFQ_Ctrl_U57_GC1_01_2070	LFQ_Ctrl_U57_GC1_01_2071	LFQ_Ctrl_U59_GC2_01_2072	LFQ_Ctrl_U59_GC2_01_2076	LFQ_Ctrl_U60_GA7_01_2029	LFQ_Ctrl_U60_GA7_01_2030	LFQ_Ctrl_U62_GA8_01_2031	LFQ_Ctrl_U62_GA8_01_2032	LFQ_Ctrl_U64_GC3_01_2078	LFQ_Ctrl_U64_GC3_01_2079	LFQ_Ctrl_U65_GB1_01_2033	LFQ_Ctrl_U65_GB1_01_2034	LFQ_Ctrl_U66_GB2_01_2035	LFQ_Ctrl_U66_GB2_01_2036	LFQ_Ctrl_U67_GC4_01_2081	LFQ_Ctrl_U67_GC4_01_2082	LFQ_Ctrl_U68_GC5_01_2083	LFQ_Ctrl_U68_GC5_01_2084	LFQ_Ctrl_U71_GB3_01_2037	LFQ_Ctrl_U71_GB3_01_2038	LFQ_HF.pEF_U10_GA3_01_2050	LFQ_HF.pEF_U10_GA3_01_2051	LFQ_HF.pEF_U11_GA4_01_2052	LFQ_HF.pEF_U11_GA4_01_2053	LFQ_HF.pEF_U16_GA6_01_2026	LFQ_HF.pEF_U16_GA6_01_2027	LFQ_HF.pEF_U2_GA2_01_2018	LFQ_HF.pEF_U2_GA2_01_2019	LFQ_HF.pEF_U24_GA5_01_2054	LFQ_HF.pEF_U24_GA5_01_2055	LFQ_HF.pEF_U4_GA3_01_2020	LFQ_HF.pEF_U4_GA3_01_2021	LFQ_HF.pEF_U5_GA2_01_2048	LFQ_HF.pEF_U5_GA2_01_2049	LFQ_HF.pEF_U8_GA4_01_2022	LFQ_HF.pEF_U8_GA4_01_2023	LFQ_HF.pEF_U9_GA5_01_2024	LFQ_HF.pEF_U9_GA5_01_2025	LFQ_HF.rEF_U30_GA6_01_2058	LFQ_HF.rEF_U30_GA6_01_2059	LFQ_HF.rEF_U34_GA7_01_2060	LFQ_HF.rEF_U34_GA7_01_2061	LFQ_HF.rEF_U37_GA8_01_2062	LFQ_HF.rEF_U37_GA8_01_2063	LFQ_HF.rEF_U39_GB4_01_2040	LFQ_HF.rEF_U39_GB4_01_2041	LFQ_HF.rEF_U42_GB5_01_2042	LFQ_HF.rEF_U42_GB5_01_2043	LFQ_HF.rEF_U46_GB1_01_2064	LFQ_HF.rEF_U46_GB1_01_2065	LFQ_HF.rEF_U48_GB2_01_2066	LFQ_HF.rEF_U48_GB2_01_2067	LFQ_HF.rEF_U53_GB5_01_2044	LFQ_HF.rEF_U53_GB5_01_2045	N: Peptides	N: Razor...unique.peptides	N: Unique.peptides	N: Sequence.coverage....	N: Unique...razor.sequence.coverage....	N: Unique.sequence.coverage....	N: Mol..weight..kDa.	N: Q.value	N: Score	N: Intensity	N: MS.MS.count	T: Protein.IDs	T: Majority.protein.IDs	T: Protein.names	T: Gene.names	T: id
DPEP1	20.591	20.591	19.4906	18.5385	19.8533	19.7873	19.4906	19.7427	18.9131	18.7063	18.9207	19.4735	18.6676	18.7063	19.4824	19.0678	18.3941	19.1251	18.9002	19.1923	19.8906	19.9521	17.5745	17.8989	19.4354	19.7798	19.1552	19.5323	20.6947	20.9482	19.7427	19.9521	18.5385	18.1241	21.6233	22.0378	17.7273	17.8161	19.3269	19.2525	19.71	19.8533	19.8241	19.8151	20.4972	20.3139	18.3711	18.1018	21.589	21.4945	20.8348	20.8111	18.2055	17.8635	14	14	14	60.6	60.6	60.6	45.673	0	103.63	222070000	632	"P16444;H3BQS5;H3BP43"	P16444	Dipeptidase 1	DPEP1	929
CPE	18.5967	19.5406	20.4335	20.9951	20.7437	19.6541	20.135	18.8849	21.3037	21.2849	20.0461	19.6892	19.8426	19.8533	19.6202	18.0651	19.1176	18.9002	19.506	19.3419	18.9131	18.7722	18.252	18.1757	19.2586	19.0252	19.7716	19.5143	19.6041	19.3597	18.419	19.0339	19.5524	19.6202	19.9732	20.0568	19.0768	18.8278	19.5143	19.6998	20.6534	20.4143	19.7716	19.71	19.2586	18.9382	18.907	18.6508	19.3766	19.3203	20.216	21.1195	18.5967	18.6998	16	16	15	49.8	49.8	46.8	49.885	0	53.914	195260000	169	"P16870-2;P16870;D6RF88;C9JE88;D6R930"	"P16870-2;P16870"	Carboxypeptidase E	CPE	930
NAGA	19.506	18.7255	19.4586	19.6541	16.3311	16.2963	19.1786	19.2001	17.6253	17.3284	17.4744	18.2371	18.9987	18.8359	18.8195	17.7098	18.7478	18.7123	17.1311	17.1847	19.9214	19.5323	19.2179	19.0839	18.0438	18.7857	18.1996	14.6781	18.5385	18.5808	18.3941	18.3778	15.6614	17.9494	14.2425	18.4778	19.5686	19.3936	19.7539	19.8802	18.1241	19.4181	19.2866	18.893	18.9382	18.93	18.6111	18.7947	16.9744	15.9208	19.3419	15.7726	18.252	18.5385	7	7	7	24.6	24.6	24.6	46.564	0	38.97	77425000	90	P17050	P17050	Alpha-N-acetylgalactosaminidase	NAGA	933
GOT1	16.818	16.7983	14.932	15.9759	16.9289	16.1781	17.3097	11.9501	17.7657	17.9556	17.0595	16.6648	16.0335	16.0999	16.818	16.3405	16.8079	16.4645	15.2375	15.4507	16.3405	16.3311	16.9472	15.9673	17.0262	17.0952	16.8463	16.493	16.7187	16.7333	16.5593	16.7033	16.6727	16.7033	17.9612	18.0147	11.2617	14.2694	16.3611	16.2114	17.6895	17.3904	17.6157	17.7273	16.5801	16.3311	15.436	15.7013	15.8644	17.7187	16.4756	17.2237	15.5593	15.7611	9	9	9	39	39	39	46.247	0	13.885	33510000	59	"P17174;P17174-2"	"P17174;P17174-2"	Aspartate aminotransferase, cytoplasmic	GOT1	935
ENG	17.4049	17.0858	17.7811	17.0167	16.4362	16.234	17.1195	15.22	14.4541	13.5717	16.418	16.6727	15.6248	16.0573	14.3802	15.8493	15.0732	16.3611	15.874	15.8862	17.1672	17.0428	15.7262	15.7856	16.7033	15.2736	16.7891	16.8463	17.519	17.3828	17.2363	17.2324	15.0585	14.5622	16.3718	16.3834	16.1113	16.0214	16.9174	16.5593	16.966	17.2643	16.1547	16.2743	17.9406	17.489	16.2229	16.2539	16.2743	16.3834	16.6832	16.7734	16.2854	16.3358	4	4	4	8.5	8.5	8.5	70.577	0.00099701	7.3627	18637000	35	"P17813;P17813-2;F5GX88"	"P17813;P17813-2"	Endoglin	ENG	936
GM2A	23.4884	23.4884	23.8067	24.4353	20.7963	21.0566	24.6781	25.2223	20.7079	21.0139	21.8451	21.7668	24.6781	24.494	22.1583	21.4442	23.9824	23.9299	21.589	21.8089	24.9005	25.0734	23.8717	24.2228	23.0678	23.148	22.3882	22.235	21.9088	22.235	24.494	24.5815	22.8788	22.911	21.8451	21.5717	24.1656	24.0865	22.3625	23.6321	23.6774	23.5312	24.0865	23.7235	19.498	23.6774	22.8118	22.8424	19.9632	20.0136	21.9542	22.1583	22.911	22.7791	11	11	11	63.2	63.2	63.2	20.838	0	323.31	2676600000	2540	"P17900;H0YBY3;E5RJD0"	P17900	"Ganglioside GM2 activator;Ganglioside GM2 activator isoform short"	GM2A	938
LGALS3	17.338	17.1195	16.2442	16.1657	16.0648	15.4645	17.5264	15.7611	18.2596	18.1018	16.5801	16.0648	14.3313	14.0726	18.7323	16.5945	14.1298	17.7811	16.5315	16.418	16.1657	16.5687	17.338	17.2915	16.8807	16.6046	17.6315	17.4818	17.338	17.2324	17.4132	16.691	17.3185	17.3904	17.5592	17.489	18.0295	17.9068	16.616	16.5945	17.0262	16.9378	16.3611	16.3311	17.5424	17.505	16.5509	16.5029	17.8635	17.9681	16.9887	16.8807	16.6648	16.6348	3	3	3	14	14	14	26.152	0.0071582	3.2	16846000	11	"P17931;G3V3R6"	"P17931;G3V3R6"	"Galectin-3;Galectin"	LGALS3	939
IGFBP2	19.6541	19.6124	19.0839	19.1015	19.9521	20.0682	19.2271	18.7177	19.0507	18.7177	20.9482	20.4877	18.9447	18.545	19.5226	18.8849	18.6203	18.2676	18.8359	18.8278	19.7873	19.8241	16.2963	15.2053	19.6796	19.7329	20.0682	20.1021	19.4005	19.2095	19.6541	19.6451	20.0136	20.1853	21.1394	21.0139	19.5226	19.6288	19.8426	19.7959	20.261	20.261	20.4211	20.2837	19.4275	19.2525	19.3936	19.6629	21.3983	21.2849	19.7272	19.7427	19.384	19.6202	12	12	12	52.9	52.9	52.9	34.814	0	315.14	359520000	463	"P18065;C9JMY1;C9JW52"	P18065	Insulin-like growth factor-binding protein 2	IGFBP2	942
VCL	15.5071	16.3405	12.6513	18.3557	15.491	16.4562	17.8707	14.8492	16.7518	17.7888	16.3611	16.2743	16.8889	17.0428	15.8644	16.4046	16.5593	16.8718	16.3405	16.5509	15.3618	15.2053	18.2371	18.1927	17.2403	17.5997	17.3665	17.0595	16.3311	16.8807	16.1443	15.1385	15.038	17.4204	16.1547	16.0648	13.0476	17.7438	17.282	16.6537	16.8287	14.0024	17.1489	16.8079	16.616	16.4562	17.1489	16.8889	17.3574	17.7098	16.7626	15.8223	17.6833	17.3284	11	11	11	15	15	15	116.72	0	19.088	24075000	58	"P18206-2;P18206;A0A096LPE1;P18206-3"	"P18206-2;P18206"	Vinculin	VCL	944
LBP	16.5226	16.234	17.7514	17.5424	16.5509	14.0397	14.7155	17.0167	18.8609	13.3987	14.9167	13.5241	15.7262	15.5308	14.6781	13.4568	15.3329	15.0732	16.0648	15.436	15.8493	16.3611	15.2893	15.2893	16.4756	17.1311	16.4471	16.5123	16.1208	16.3311	16.8079	17.034	16.7333	16.9174	16.8463	16.7734	17.0074	17.5424	16.5226	16.6832	16.3405	16.2963	15.9673	16.0106	17.8076	17.6895	15.7611	15.0928	16.1113	17.4441	15.9319	16.1781	14.9625	15.5716	4	4	4	17	17	17	53.383	0.0010173	7.7486	14449000	78	P18428	P18428	Lipopolysaccharide-binding protein	LBP	945
IL1RN	16.691	14.4284	17.7438	17.3665	17.1847	16.5413	18.7063	18.6599	16.5875	16.9576	17.2726	17.9914	17.9767	17.6253	19.4906	20.0903	17.2003	17.3828	15.4645	15.5857	16.7427	16.723	19.9412	20.0682	16.8365	16.966	17.5901	17.0952	16.0335	16.1113	16.8718	16.6648	16.5593	16.6433	16.2743	15.7987	18.8359	19.3419	16.723	15.5308	15.7611	16.5123	16.5413	16.5687	16.7626	16.5593	18.2371	19.0159	17.9406	18.7783	15.9972	16.2649	18.9806	18.0349	8	8	8	54.1	54.1	54.1	17.888	0	228.08	68043000	82	"P18510-2;P18510-4;P18510;P18510-3;A0A8Q3WMN6"	"P18510-2;P18510-4;P18510;P18510-3"	Interleukin-1 receptor antagonist protein	IL1RN	946
PGAM1	17.4367	17.2478	18.5967	18.7323	18.588	17.9914	17.8989	15.4645	18.3855	17.6833	18.8849	18.9131	17.7657	18.0069	19.2761	19.0507	18.7722	18.3557	18.9728	18.5667	18.3273	18.3626	21.1067	21.2849	17.4818	17.4744	16.7983	17.6669	17.4441	16.818	14.1593	16.1781	18.1927	17.3828	18.7123	18.8359	17.6669	17.5787	18.6907	18.6111	18.7123	18.7063	19.0839	18.93	17.0858	16.4362	19.1786	18.4928	18.7478	19.1476	18.4409	18.4848	19.2271	19.2446	9	9	6	53.1	53.1	32.3	28.804	0	60.326	88462000	95	"P18669;P15259"	P18669	Phosphoglycerate mutase 1	PGAM1	947
VCAM1	20.5359	20.4775	21.5467	21.3655	19.2586	18.9806	22.4514	22.5036	16.9744	18.6283	20.4557	20.1021	21.4945	21.7234	21.3197	20.6264	21.5467	21.4302	21.6233	21.5467	23.3097	23.3565	20.1021	19.9412	22.4308	22.5036	22.0164	22.0798	21.0278	20.4211	23.2763	23.2322	22.339	22.2583	19.1706	18.8529	21.1067	21.3197	22.1302	22.1059	21.1539	21.0139	20.963	20.9482	21.8643	21.6611	21.7012	21.6419	17.2003	17.5682	20.4143	20.4775	21.7668	21.5467	19	19	18	34.4	34.4	34.4	81.275	0	323.31	821050000	1001	"P19320;P19320-2;E9PDD2;P19320-3;A0A3B3ISS8"	"P19320;P19320-2;E9PDD2;P19320-3"	Vascular cell adhesion protein 1	VCAM1	948
GGT1	20.0136	19.8054	18.7478	18.9653	20.6031	20.1021	19.1923	18.559	19.9126	20.0682	19.3597	19.1786	19.5143	19.4181	19.5881	19.1923	19.2095	19.3766	18.3744	18.7478	19.1394	19.1176	18.9728	18.8195	19.2095	19.0678	18.8278	18.7323	19.671	19.6892	19.1015	19.1015	18.812	18.9382	19.8802	19.7873	18.9002	18.893	17.4204	17.7098	18.845	18.9806	19.4824	19.5686	19.7716	19.6373	18.4335	18.0231	20.0461	20.329	19.3689	19.3419	18.4011	18.2964	9	9	9	20.7	20.7	20.7	61.409	0	60.393	190780000	243	"P19440;A6NGU5;E7ET76;P36268-3;P36268;P36268-2;P19440-2;A0A494C1J8;B5MC34;P19440-3;E7ETR7;B5MC36;B5MD39;Q14390;Q9BX51;A0A494C0N1;A0A494C1E1"	"P19440;A6NGU5;E7ET76;P36268-3;P36268;P36268-2;P19440-2"	"Gamma-glutamyltranspeptidase 1;Gamma-glutamyltranspeptidase 1 heavy chain;Gamma-glutamyltranspeptidase 1 light chain;Putative gamma-glutamyltranspeptidase 3;Putative gamma-glutamyltranspeptidase 3 heavy chain;Putative gamma-glutamyltranspeptidase 3 light chain;Inactive gamma-glutamyltranspeptidase 2"	"GGT1;GGT3P;GGT2"	949
ORM2	22.2871	22.4749	23.8717	24.5815	21.0733	20.4645	23.5312	23.5312	21.4302	21.6233	21.5292	21.4945	23.3097	23.3972	23.5312	21.8089	23.3565	23.1863	20.7079	20.7079	22.339	22.1583	22.7151	22.7151	23.6774	23.7235	22.4514	22.4308	21.7012	21.5117	24.1656	24.3692	22.911	23.0395	21.0427	20.8244	23.7235	23.7235	23.5809	23.7601	22.8118	22.7459	22.4308	22.3625	23.4394	22.911	21.7867	22.0015	19.9412	19.5604	22.6556	22.6556	21.8643	21.8874	18	10	10	68.7	41.8	41.8	23.602	0	323.31	1596600000	1903	P19652	P19652	Alpha-1-acid glycoprotein 2	ORM2	950
AOC1	17.505	17.1112	16.4046	16.6537	17.3828	16.6648	16.8463	17.0262	15.6369	15.737	16.9085	16.2963	17.0167	16.7891	17.4367	16.9289	15.436	14.4965	16.5593	14.4045	14.3802	16.966	14.7724	14.8492	16.8991	16.5687	17.8229	17.7354	17.2003	16.9378	16.3955	17.0671	17.846	18.4094	18.5967	18.8278	16.6727	15.6502	17.3665	16.9174	18.6998	18.5967	17.0074	16.6727	17.5997	17.282	15.304	13.9402	13.7232	15.8862	18.8195	18.5385	15.1685	15.9084	8	8	8	13.2	13.2	13.2	87.238	0	10.321	26893000	42	"P19801-2;P19801;C9J2J4"	"P19801-2;P19801"	Amiloride-sensitive amine oxidase [copper-containing]	AOC1	951
ITIH1	14.932	18.4094	19.1552	19.3203	18.7722	17.9556	19.6541	19.5954	20.779	19.3121	18.6676	18.4477	17.9827	17.9996	19.671	18.419	17.8381	18.0438	18.1927	18.1321	17.4967	18.7063	17.7396	12.9336	19.9214	19.5881	18.9382	19.0839	18.3051	18.1606	18.2055	18.893	18.9728	18.7722	18.682	17.7962	14.7337	13.7232	18.0438	13.1669	18.5526	18.4477	14.4541	18.1606	19.5782	19.6451	17.9612	17.8895	18.4409	15.5471	18.0952	17.9612	15.0585	15.0732	8	8	8	15.6	15.6	15.6	101.39	0	22.66	55685000	95	"P19827;P19827-2;P19827-3;F8WAS2;H7C0N0"	"P19827;P19827-2;P19827-3"	Inter-alpha-trypsin inhibitor heavy chain H1	ITIH1	953
CEL	20.3038	20.2837	18.893	19.2866	21.3037	20.6264	20.7676	20.667	18.9653	18.845	20.7185	20.6947	17.6366	18.2964	19.1851	18.8045	18.6048	18.5067	19.2179	19.4586	18.545	18.6676	16.8287	16.8079	19.0584	18.7177	19.9732	19.9214	18.6599	18.7722	18.559	17.9681	19.2363	19.0421	19.9521	20.0026	19.6373	19.3766	18.9728	19.2586	19.9214	20.0568	19.2271	18.9525	19.7427	19.498	17.882	17.6157	20.9819	21.1394	20.261	20.261	18.3941	17.6895	15	15	15	31.3	31.3	31.3	79.321	0	55.803	217210000	338	"P19835;P19835-2"	"P19835;P19835-2"	Bile salt-activated lipase	CEL	954
AMY2B	19.5686	19.6892	19.3504	19.7716	20.3038	19.4091	20.9951	20.6163	17.8707	18.1179	20.3139	20.2343	18.8045	18.741	18.1834	17.5997	19.3504	18.9806	19.4824	18.6508	18.682	19.0918	18.3498	18.0295	19.498	19.5323	20.1021	20.261	19.2525	19.5782	19.3269	19.3689	20.0568	20.2343	17.9333	18.0576	19.0678	18.6111	20.5062	20.8471	20.5582	20.6801	19.6892	20.1113	19.1786	19.1015	18.0349	17.6833	20.0682	20.1853	21.4302	21.1697	17.9681	17.9494	30	5	3	71	16.8	9.2	57.709	0	256.9	100770000	135	"P19961;P19961-2"	"P19961;P19961-2"	Alpha-amylase 2B	AMY2B	956
AZU1	14.4765	15.7611	16.1547	14.0397	19.6124	18.8849	18.7478	19.5143	16.8639	19.3269	19.1923	19.2363	20.5062	20.4972	21.0427	20.9951	19.1629	19.2525	19.0678	19.0768	17.2237	16.0335	21.4442	21.8451	18.11	18.2676	17.882	17.6433	16.6648	15.8096	15.7262	14.0024	15.874	17.2153	16.7518	13.9753	14.2425	14.4045	15.3329	19.1394	16.0335	16.418	15.2053	14.9831	16.493	17.0952	20.7963	20.8244	20.9163	20.7963	13.7232	15.6885	20.8471	20.8722	7	7	7	47	47	47	26.885	0	304.1	128320000	182	"P20160;A0A087WXP0"	P20160	Azurocidin	AZU1	960
GSTM3	18.1321	18.2833	13.9008	17.1847	17.534	17.5682	18.4682	17.0511	18.7783	18.7323	18.7063	17.8635	17.9406	17.5592	17.3828	16.4846	16.4846	14.8824	18.252	18.1472	15.7262	15.7987	17.7577	17.2403	14.6781	15.8223	17.0167	17.2577	17.8635	18.7255	15.038	16.1657	17.6433	15.6141	18.1996	17.8635	15.5716	14.5622	18.4263	18.0806	15.6369	17.4441	14.4045	15.2544	17.534	17.2403	14.7155	17.3828	18.0349	13.6282	17.7545	17.3574	15.038	13.7232	8	8	7	45.3	45.3	41.3	26.559	0	15.013	25769000	54	P21266	P21266	Glutathione S-transferase Mu 3	GSTM3	963
FLNA	19.6288	19.8802	18.845	18.9891	20.216	19.4005	20.0136	19.7798	15.3329	18.5967	19.7959	19.6202	19.6373	19.7798	19.8054	19.2179	19.3121	19.3203	19.7959	19.6202	19.2761	19.5143	20.1554	19.6202	19.4275	19.7272	19.8619	19.995	19.5323	19.6124	19.5782	19.6541	19.5782	19.2271	19.1015	18.9002	19.7427	19.9732	19.6124	19.5954	19.4586	19.384	19.4735	19.3269	19.9412	19.5782	19.7329	19.7716	18.6676	18.4778	18.7478	18.7857	19.7427	19.7539	24	24	24	17.3	17.3	17.3	278.22	0	87.083	190540000	350	"Q60FE5;P21333-2;P21333;A0A7P0NMY4;F8WE98;A0A087WWY3;A0A7I2V3E6;A0A669KBC6;H0Y5C6;H7C2E7;H0Y5F3"	"Q60FE5;P21333-2;P21333;A0A7P0NMY4"	Filamin-A	FLNA	965
ACO1	16.5509	16.8639	16.6046	15.2893	16.6727	16.2854	17.0952	16.966	18.3626	13.8293	14.6526	14.9831	16.1113	15.7013	16.6648	15.9457	16.1781	16.2114	15.7145	15.7856	17.6833	18.0147	17.0595	17.1112	16.5413	16.4846	16.0106	15.9457	16.7813	16.7734	15.9576	16.0573	16.3497	16.3718	18.3051	18.4477	16.7813	15.1089	15.7856	15.2736	15.6885	15.3618	18.3132	17.9612	16.5315	15.7987	15.5308	15.9759	13.677	14.7536	16.691	16.0214	15.2893	15.6885	12	12	12	24.2	24.2	24.2	98.398	0	26.609	32453000	51	P21399	P21399	Cytoplasmic aconitate hydratase	ACO1	966
GPD1	18.0069	17.8989	14.5452	15.22	18.0231	15.5857	18.1321	16.4046	17.4818	16.4846	14.8309	16.6046	18.3941	16.3611	16.6727	14.0987	17.2577	15.7726	15.3932	15.1089	17.7514	17.882	15.6885	15.304	16.5801	17.7273	16.691	17.0167	15.5308	14.3802	17.1311	16.9174	17.7273	16.616	18.1179	18.1683	13.7795	15.7262	15.0184	16.7891	15.3932	17.0595	18.2676	18.3941	15.304	14.2095	14.9625	14.7155	17.6315	16.8639	15.9891	16.0466	15.0732	14.8991	3	3	3	12	12	12	35.139	0.0035587	5.2881	14295000	28	"P21695-2;P21695"	"P21695-2;P21695"	Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic	GPD1	967
VDAC1	18.9447	18.9592	19.7427	18.8045	18.4335	18.1179	14.7536	15.1852	17.7187	14.7536	17.534	17.505	18.0349	17.9556	19.3269	18.4928	19.3355	19.3121	18.0231	17.9068	19.0584	18.9987	18.9806	18.9207	15.6502	18.0576	17.4536	15.1221	18.8529	19.0678	18.3359	18.4778	17.519	17.5682	18.5808	18.1241	19.0918	18.1834	18.8359	18.893	17.831	17.831	18.514	18.6048	19.4586	19.2271	18.1927	18.2128	19.0507	19.71	19.3121	19.1552	18.3359	18.2833	8	8	8	42	42	42	30.772	0	21.469	79107000	146	"P21796;C9JI87"	"P21796;C9JI87"	Voltage-dependent anion-selective channel protein 1	VDAC1	968
UBA1	16.9744	17.4967	14.5622	18.0723	18.6431	17.9068	17.519	17.6953	18.7947	18.7561	17.8895	17.9767	17.1847	17.55	18.3359	17.9647	17.7657	17.5124	17.9257	18.0069	17.4536	17.9681	19.6124	19.6451	17.138	17.7098	16.0214	17.0858	17.1763	17.1847	16.2114	16.5029	17.0262	16.7983	18.1241	18.1834	17.7657	17.3904	17.7811	17.7018	16.9378	16.7813	17.6087	17.8989	16.7891	16.6648	18.4778	18.5808	18.0438	18.3359	18.1834	18.2903	18.2371	18.5667	17	17	17	28.4	28.4	28.4	113.8	0	65.508	78434000	117	"P22314-2;P22314;Q5JRR6;Q5JRR9;Q5JRS0;Q5JRS1;Q5JRS3;Q5JRS2"	"P22314-2;P22314"	Ubiquitin-like modifier-activating enzyme 1	UBA1	972
GPX3	18.5808	18.7653	19.3355	19.5881	20.527	19.7427	18.9806	19.1109	19.6202	18.907	19.4586	19.8054	18.0501	18.6508	19.2525	18.7783	16.9289	17.2915	18.5321	18.2903	19.4354	19.2525	18.4477	18.5808	19.2525	19.2721	19.6998	19.7959	19.6796	19.3689	18.5967	18.2128	19.6373	19.4181	18.9806	19.0507	19.4586	19.7716	19.4091	19.3766	19.8802	19.9214	19.1176	19.1015	19.7798	19.7329	19.0768	19.1251	17.7657	19.1394	19.5782	19.4663	19.0918	19.2001	6	6	6	32.3	32.3	32.3	25.552	0	35.836	131280000	149	"P22352;H0YBE4;E5RG32;H0YC19"	P22352	Glutathione peroxidase 3	GPX3	973
TGM1	17.6669	16.5687	19.4275	17.1763	18.8195	18.514	18.0806	18.6203	10.4835	19.2761	18.0723	18.0295	18.7123	18.8195	20.0136	19.2586	19.5226	19.6541	15.0184	13.9008	18.4094	18.3855	22.0559	21.6838	16.7983	16.2743	16.418	13.0476	18.6508	18.8359	16.9576	17.0262	18.4778	16.3834	16.9995	14.4965	18.9382	17.9556	16.1781	18.4682	17.9178	16.8463	18.3359	18.682	18.2676	16.8287	20.7317	20.4447	22.0015	21.9313	17.1112	17.7273	20.3382	19.9412	10	10	10	20.6	20.6	20.6	89.786	0	36.051	75309000	70	"P22735;P22735-2;H0YLT9;H0YMQ8;H0YN27"	"P22735;P22735-2"	Protein-glutamine gamma-glutamyltransferase K	TGM1	976
CPN2	20.2713	20.1214	20.3139	20.2242	20.779	19.5524	20.7079	20.0251	19.7798	19.5226	21.0897	21.1539	19.8533	19.6124	20.6031	20.1113	18.812	18.9447	19.4516	19.4663	19.8619	19.9823	17.5592	17.9406	19.871	20.0136	20.4557	20.4645	20.1656	20.0682	20.2343	19.3033	20.261	20.1113	20.667	20.8722	19.506	18.8767	19.8906	19.8906	19.9732	19.9521	19.506	19.3689	19.8329	19.3766	19.71	19.7272	19.3689	18.9806	19.8619	19.9412	19.0768	19.6892	15	15	15	45.9	45.9	45.9	60.556	0	293.65	279750000	444	P22792	P22792	Carboxypeptidase N subunit 2	CPN2	977
PROZ	21.0566	20.4972	21.1195	21.1067	19.4354	19.0507	19.9027	19.7184	19.8906	19.671	20.9039	21.0278	20.9951	21.1827	18.682	19.6541	18.7323	19.3355	20.5062	20.4143	20.1943	20.135	19.4516	19.2761	14.1884	16.0766	20.8348	20.4775	21.352	21.1195	17.9178	17.1195	18.8359	18.344	20.0026	20.3038	18.8609	18.7653	18.4335	18.2751	20.2713	20.4335	20.9482	21.0278	19.3269	19.2363	18.7063	18.9987	19.3121	19.3269	21.5467	21.4945	18.2202	18.4778	12	12	12	38.5	38.5	38.5	44.743	0	125.01	270430000	382	"P22891;P22891-2"	"P22891;P22891-2"	Vitamin K-dependent protein Z	PROZ	978
MMP8	16.3073	16.7518	17.0262	16.7813	17.0671	15.7145	18.154	18.0576	17.6669	17.7187	14.5202	15.5471	14.6294	13.868	17.6315	17.2577	16.8287	16.3955	18.5667	17.5264	15.6001	15.9673	20.0336	19.9027	15.5308	17.3097	13.9753	17.7811	14.5452	15.7856	16.9744	13.3987	15.1385	16.5945	18.812	15.1852	15.9084	16.7626	17.1112	15.22	15.2893	16.2539	15.1685	14.6526	15.0585	13.7795	17.583	17.4132	16.616	17.1489	15.6001	16.818	17.1587	17.1924	7	7	7	21.2	21.2	21.2	53.411	0	30.915	27529000	39	"P22894;H7C1M3"	P22894	Neutrophil collagenase	MMP8	979
FBLN1	19.7272	20.0026	19.1923	18.6283	23.3097	22.4749	19.498	20.0026	18.8278	18.6111	19.8533	19.8329	20.1113	20.2444	20.9951	19.7873	19.8533	20.0026	22.5562	22.6556	20.0682	20.3944	18.4682	18.4928	20.7437	20.7079	22.0559	21.4945	20.8244	20.5582	21.4642	20.9039	20.8901	20.8244	21.0566	20.963	20.8348	20.6801	21.4302	21.335	20.4211	20.2059	20.8471	20.5359	21.1697	21.0566	20.2713	20.3382	19.4906	18.9207	20.963	21.0733	20.3606	20.3382	18	18	3	41.4	41.4	8.1	74.433	0	138.9	331150000	478	"P23142-4;B1AHL2"	"P23142-4;B1AHL2"	Fibulin-1	FBLN1	983
PTPRG	18.0231	17.6953	19.1176	19.0839	17.5424	16.8365	15.1385	15.2375	16.0573	18.5321	17.1763	17.534	17.7354	18.1834	17.7727	17.3284	18.8609	18.9653	17.1763	17.0595	18.419	18.682	17.5264	17.9767	19.1176	19.0768	18.4928	18.7561	18.1996	18.6744	20.216	19.9027	18.8278	18.7783	17.489	17.6516	15.3329	15.9457	18.7177	18.7123	18.9131	18.845	18.4928	18.0723	18.893	18.8359	17.6087	17.2915	16.4756	17.6433	17.8229	18.1241	16.8547	17.4441	7	7	7	7.8	7.8	7.8	158.77	0	120.48	63012000	68	"P23470-2;P23470"	"P23470-2;P23470"	Receptor-type tyrosine-protein phosphatase gamma	PTPRG	985
AHCY	14.7536	17.5682	16.3073	12.9336	14.6781	17.6366	17.55	15.8493	18.3498	18.2751	16.3073	16.5029	16.9085	16.723	17.2324	16.8547	17.5124	17.4967	17.4536	18.1683	18.4011	17.9406	18.3711	18.2441	17.4132	18.0231	14.4965	14.932	17.8161	16.2854	14.932	17.489	17.7514	17.7962	18.2371	18.1927	15.5203	15.6885	16.418	17.034	14.0024	15.6731	18.2751	18.344	16.6433	15.3179	15.6248	16.6252	18.2202	18.1996	17.8076	18.0069	15.4208	16.5875	4	4	4	13	13	13	47.716	0	11.277	26017000	43	"P23526;P23526-2"	"P23526;P23526-2"	Adenosylhomocysteinase	AHCY	986
